若对黄花孤负酒，怕黄花、也笑人岑寂。,/mingju/juv_27fe735244db.aspx,刘克庄《贺新郎·九日》,/shiwenv_9d979213a02a.aspx
酌酒会临泉水，抱琴好倚长松。,/mingju/juv_1a3c05d57ced.aspx,王维《田园乐七首·其七》,/shiwenv_348d8f604312.aspx
春江花朝秋月夜，往往取酒还独倾。,/mingju/juv_51e11a8d7b2e.aspx,白居易《琵琶行 / 琵琶引》,/shiwenv_0581b0ba8bb4.aspx
漉我新熟酒，只鸡招近局。,/mingju/juv_15d66318a8b4.aspx,陶渊明《归园田居·其五》,/shiwenv_ee5d820381b5.aspx
落花狼藉酒阑珊，笙歌醉梦间。,/mingju/juv_7fec3ed6b1ac.aspx,李煜《阮郎归·呈郑王十二弟》,/shiwenv_04395ca29c6b.aspx
为我引杯添酒饮，与君把箸击盘歌。,/mingju/juv_4e5597f09382.aspx,白居易《醉赠刘二十八使君》,/shiwenv_122c9a0c21f7.aspx
何当共剪西窗烛，却话巴山夜雨时。,/mingju/juv_e9493bbacf84.aspx,李商隐《夜雨寄北》,/shiwenv_e46c43d13b97.aspx
尔曹身与名俱灭，不废江河万古流。,/mingju/juv_44a8d32b1a83.aspx,杜甫《戏为六绝句·其二》,/shiwenv_b54135b8b616.aspx
江村独归处，寂寞养残生。,/mingju/juv_127e534f6400.aspx,杜甫《奉济驿重送严公四韵》,/shiwenv_1564812c1366.aspx
斜阳照墟落，穷巷牛羊归。,/mingju/juv_5ff9014208af.aspx,王维《渭川田家》,/shiwenv_8813f91342c8.aspx
微雨众卉新，一雷惊蛰始。,/mingju/juv_5eea8c435450.aspx,韦应物《观田家》,/shiwenv_607e52074aea.aspx
数丛沙草群鸥散，万顷江田一鹭飞。,/mingju/juv_4b0a607c2608.aspx,温庭筠《利州南渡》,/shiwenv_3f759a5f4d7a.aspx
隐隐飞桥隔野烟，石矶西畔问渔船。,/mingju/juv_6f3c179d5360.aspx,张旭《桃花溪》,/shiwenv_7415a0681d7c.aspx
晓战随金鼓，宵眠抱玉鞍。,/mingju/juv_9d0e152c021a.aspx,李白《塞下曲六首·其一》,/shiwenv_8c19637abf6f.aspx
年去年来白发新，匆匆马上又逢春。,/mingju/juv_aeefc7b06dab.aspx,于谦《立春日感怀》,/shiwenv_ae6e8b720152.aspx
绝景良时难再并，他年此日应惆怅。,/mingju/juv_8097f6f82e27.aspx,刘禹锡《八月十五夜桃源玩月》,/shiwenv_b8018ba4cd0d.aspx
乃知兵者是凶器，圣人不得已而用之。,/mingju/juv_7ef1a765a94a.aspx,李白《战城南》,/shiwenv_adecc87c870c.aspx
满目山河增感慨，一时风景寄遨游。,/mingju/juv_34c5e60b2a04.aspx,姜塘《摘星楼九日登临》,/shiwenv_6a72394f9c88.aspx
年年端午风兼雨，似为屈原陈昔冤。,/mingju/juv_94b4c5fbfa5e.aspx,赵蕃《端午三首》,/shiwenv_df4c979e0866.aspx
织女牵牛送夕阳，临看不觉鹊桥长。,/mingju/juv_10fe541f14c1.aspx,德容《七夕二首·其二》,/shiwenv_1e3e62b5f6d4.aspx
山气日夕佳，飞鸟相与还。,/mingju/juv_b350b94ecaa8.aspx,陶渊明《饮酒·其五》,/shiwenv_5b90a9bb5230.aspx
春去花还在，人来鸟不惊。,/mingju/juv_d55ba70ad131.aspx,王维《画》,/shiwenv_b6bd9a33dfd7.aspx
吟怀未许老重阳，霜雪无端入鬓长。,/mingju/juv_b0bbeeaa20df.aspx,序灯《九日吴山宴集值雨次韵》,/shiwenv_919458a6be89.aspx
海棠枝上立多时，飞向小桥西畔去。,/mingju/juv_97a2a8de2c70.aspx,宋徵舆《玉楼春·燕雕梁画栋原无数》,/shiwenv_36c3d75b240c.aspx
好风胧月清明夜，碧砌红轩刺史家。,/mingju/juv_37e25fca0781.aspx,白居易《清明夜》,/shiwenv_7ed8dec42e1a.aspx
屈子冤魂终古在，楚乡遗俗至今留。,/mingju/juv_701f1f119b13.aspx,边贡《午日观竞渡》,/shiwenv_f2175fa41f0a.aspx
清明又近也，却天涯为客。,/mingju/juv_988ccddd07f0.aspx,曹组《忆少年·年时酒伴》,/shiwenv_f85f301c5aac.aspx
一川烟草，满城风絮，梅子黄时雨。,/mingju/juv_24770d2016bc.aspx,贺铸《青玉案·凌波不过横塘路》,/shiwenv_9da2f1321a19.aspx
灯火万家城四畔，星河一道水中央。,/mingju/juv_2ebf1ba42602.aspx,白居易《江楼夕望招客》,/shiwenv_d20c4a757b39.aspx
草木摇杀气，星辰无光彩。,/mingju/juv_893a5c8a97a3.aspx,李白《经乱离后天恩流夜郎忆旧游书怀赠江夏韦太守良宰》,/shiwenv_2ebbf44aede3.aspx
明妃一朝西入胡，胡中美女多羞死。,/mingju/juv_f722fda2137d.aspx,李白《于阗采花》,/shiwenv_10a1c1fcfbe1.aspx
绿竹入幽径，青萝拂行衣。,/mingju/juv_e0162bce99d4.aspx,李白《下终南山过斛斯山人宿置酒》,/shiwenv_047024512325.aspx
苍苍竹林寺，杳杳钟声晚。,/mingju/juv_b57527b45f09.aspx,刘长卿《送灵澈上人》,/shiwenv_214bea9d63ff.aspx
野竹分青霭，飞泉挂碧峰。,/mingju/juv_d3cfed68511d.aspx,李白《访戴天山道士不遇》,/shiwenv_42922f4a051f.aspx
久雨寒蝉少，空山落叶深。,/mingju/juv_20ffb8ae2596.aspx,秘演《山中》,/shiwenv_6283771c107d.aspx
庭下如积水空明，水中藻、荇交横，盖竹柏影也。,/mingju/juv_3814eea1e7c8.aspx,苏轼《记承天寺夜游 / 记承天夜游》,/shiwenv_221828a8f12d.aspx
庭中有奇树，绿叶发华滋。,/mingju/juv_2879067155bf.aspx,佚名《庭中有奇树》,/shiwenv_d4f03889eaad.aspx
落叶人何在，寒云路几层。,/mingju/juv_bae9c282b9a5.aspx,李商隐《北青萝》,/shiwenv_9319a4bb3629.aspx
松叶堪为酒，春来酿几多。,/mingju/juv_448c0e4b404d.aspx,张九龄《答陆澧》,/shiwenv_eac58fdc12e5.aspx
铜壶漏报天将晓，惆怅佳期又一年。,/mingju/juv_0ea2010f51d4.aspx,罗隐《七夕》,/shiwenv_3a68f46eb8cd.aspx
长亭路，年去岁来，应折柔条过千尺。,/mingju/juv_24027074f0d0.aspx,周邦彦《兰陵王·柳》,/shiwenv_f08c341659b7.aspx
华灯纵博，雕鞍驰射，谁记当年豪举。,/mingju/juv_aeb400a5127d.aspx,陆游《鹊桥仙·华灯纵博》,/shiwenv_895ca1ad44af.aspx
今年元夜时，月与灯依旧。,/mingju/juv_32045a7b69f3.aspx,欧阳修《生查子·元夕》,/shiwenv_c616fab1b377.aspx
年少万兜鍪，坐断东南战未休。,/mingju/juv_d6a446edcbf2.aspx,辛弃疾《南乡子·登京口北固亭有怀》,/shiwenv_3cfc9856b57a.aspx
误落尘网中，一去三十年。,/mingju/juv_0bb99bb7b9c7.aspx,陶渊明《归园田居·其一》,/shiwenv_a537ff195683.aspx
明月净松林，千峰同一色。,/mingju/juv_d17a07dfbeff.aspx,欧阳修《自菩提步月归广化寺》,/shiwenv_88fb582110e7.aspx
早知恁么。悔当初、不把雕鞍锁。,/mingju/juv_8d0dc667b5f3.aspx,柳永《定风波·自春来》,/shiwenv_37afbc0eb0b6.aspx
阿香秋梦起娇啼，玉女传幽素。,/mingju/juv_83ec0778ef8b.aspx,吴文英《烛影摇红·越上霖雨应祷》,/shiwenv_ad12875f82ec.aspx
灯前目力虽非昔，犹课蝇头二万言。,/mingju/juv_c05c1d711b22.aspx,陆游《读书》,/shiwenv_d8293425c0b8.aspx
萋萋芳草忆王孙。柳外楼高空断魂。,/mingju/juv_722dcce5bf5c.aspx,李重元《忆王孙·春词》,/shiwenv_a23968b0af37.aspx
柔条纷冉冉，叶落何翩翩。,/mingju/juv_783a81e0f961.aspx,曹植《美女篇》,/shiwenv_09704ed5e290.aspx
常恐秋节至，焜黄华叶衰。,/mingju/juv_c49e82469d86.aspx,佚名《长歌行》,/shiwenv_183d69f50755.aspx
吾生如寄，尚想三径菊花丛。,/mingju/juv_0e37e31653eb.aspx,杨炎正《水调歌头·把酒对斜日》,/shiwenv_d2ec597c5652.aspx
黄菊开时伤聚散。曾记花前，共说深深愿。,/mingju/juv_b4197ec904bf.aspx,晏几道《蝶恋花·黄菊开时伤聚散》,/shiwenv_eccfdd10e590.aspx
芙蓉如面柳如眉，对此如何不泪垂。,/mingju/juv_74c42bdae3f0.aspx,白居易《长恨歌》,/shiwenv_09d31b73b44d.aspx
愿借天风吹得远，家家门巷尽成春。,/mingju/juv_e0d784545d70.aspx,李方膺《题画梅》,/shiwenv_6f1f17f76915.aspx
候馆梅残，溪桥柳细。,/mingju/juv_b5bdd9513f12.aspx,欧阳修《踏莎行·候馆梅残》,/shiwenv_a6ac390bd248.aspx
窗间梅熟落蒂，墙下笋成出林。,/mingju/juv_4931da2f889c.aspx,范成大《喜晴》,/shiwenv_5de930f96887.aspx
烧痕惨淡带昏鸦，数尽寒梅未见花。,/mingju/juv_9b64cc7d061f.aspx,陈孚《咏永州》,/shiwenv_34e06c92533b.aspx
去年今日关山路，细雨梅花正断魂。,/mingju/juv_61c0a601a882.aspx,苏轼《正月二十日往岐亭郡人潘古郭三人送余于女王城东禅庄院》,/shiwenv_10cd36698161.aspx
山上层层桃李花，云间烟火是人家。,/mingju/juv_7aba8458ba68.aspx,刘禹锡《竹枝词九首·其九》,/shiwenv_072392bf7962.aspx
微雨过，小荷翻。榴花开欲然。,/mingju/juv_40125c007aae.aspx,苏轼《阮郎归·初夏》,/shiwenv_09326627a183.aspx
画船撑入花深处，香泛金卮。,/mingju/juv_8d3eebab5b4c.aspx,欧阳修《采桑子·荷花开后西湖好》,/shiwenv_96448f87cbe6.aspx
手捻香笺忆小莲。欲将遗恨倩谁传。,/mingju/juv_4c93e282d737.aspx,晏几道《鹧鸪天·手捻香笺忆小莲》,/shiwenv_e53638151287.aspx
骤雨过，珍珠乱撒，打遍新荷。,/mingju/juv_44c7e3b03636.aspx,元好问《骤雨打新荷》,/shiwenv_329f12255312.aspx
谁家秋院无风入？何处秋窗无雨声？,/mingju/juv_5e131dd10a17.aspx,曹雪芹《代别离·秋窗风雨夕》,/shiwenv_72a03f55a207.aspx
东风杨柳欲青青。烟淡雨初晴。,/mingju/juv_b6b359419169.aspx,晏殊《诉衷情·东风杨柳欲青青》,/shiwenv_898fc7fdfdff.aspx
思牵今夜肠应直，雨冷香魂吊书客。,/mingju/juv_f1f40fd8e5cb.aspx,李贺《秋来》,/shiwenv_d71998a7d53b.aspx
池塘过雨急鸣蛙。酒醒明月照窗纱。,/mingju/juv_af4cfd0ee53c.aspx,夏言《浣溪沙·庭院沉沉白日斜》,/shiwenv_307c325bfbca.aspx
雨后双禽来占竹，秋深一蝶下寻花。,/mingju/juv_f2335fd0d574.aspx,文同《北斋雨后》,/shiwenv_b8c92f315bea.aspx
草色全经细雨湿，花枝欲动春风寒。,/mingju/juv_975838b7fc8b.aspx,王维《酌酒与裴迪》,/shiwenv_b6325c42ea5c.aspx
雨洗娟娟净，风吹细细香。,/mingju/juv_538d2fb46594.aspx,杜甫《严郑公宅同咏竹》,/shiwenv_7a3cb98bc2f1.aspx
年年雪里。常插梅花醉。,/mingju/juv_6a858292854e.aspx,李清照《清平乐·年年雪里》,/shiwenv_8482e9aeff67.aspx
春还草阁梅先动，月满虚庭雪未消。,/mingju/juv_baf9113a59d2.aspx,王守仁《元夕二首》,/shiwenv_51b31a94d5eb.aspx
风鸣两岸叶，月照一孤舟。,/mingju/juv_b9217649bdec.aspx,孟浩然《宿桐庐江寄广陵旧游》,/shiwenv_2c0faba4ce52.aspx
萤飞秋窗满，月度霜闺迟。,/mingju/juv_f5adb993a40d.aspx,李白《塞下曲六首》,/shiwenv_e25feef0e590.aspx
日月之行，若出其中。,/mingju/juv_bdd93fab5d9a.aspx,曹操《观沧海 / 碣石篇》,/shiwenv_630c04c81858.aspx
日月忽其不淹兮，春与秋其代序。,/mingju/juv_aeddcccf9340.aspx,屈原《离骚》,/shiwenv_f5714bcd33e3.aspx
垂钓板桥东，雪压蓑衣冷。,/mingju/juv_e69d92428db6.aspx,释敬安《题寒江钓雪图》,/shiwenv_edf4f5edb200.aspx
白鸟朱荷引画桡，垂杨影里见红桥，欲寻往事已魂消。,/mingju/juv_ab2ff6f63328.aspx,王士祯《浣溪沙·红桥》,/shiwenv_e2ff7e49f460.aspx
梅子青，梅子黄，菜肥麦熟养蚕忙。,/mingju/juv_193b3107033d.aspx,祝允明《首夏山中行吟》,/shiwenv_d2465cdac13a.aspx
晴云轻漾，熏风无浪，开樽避暑争相向。,/mingju/juv_89a08873f26a.aspx,薛昂夫《西湖杂咏·夏》,/shiwenv_f04c82b57309.aspx
春至花如锦，夏近叶成帷。,/mingju/juv_8d8c88731d06.aspx,李爽《芳树》,/shiwenv_6ba71f164362.aspx
笑指吾庐何处是？一池荷叶小桥横。,/mingju/juv_3bc4cb8a5412.aspx,陈继儒《浣溪沙·初夏夜饮归》,/shiwenv_c1a244a1c184.aspx
秋风萧瑟，洪波涌起。,/mingju/juv_dc5a8d6f143d.aspx,曹操《观沧海 / 碣石篇》,/shiwenv_630c04c81858.aspx
布被秋宵梦觉，眼前万里江山。,/mingju/juv_ee93ba5a15cb.aspx,辛弃疾《清平乐·独宿博山王氏庵》,/shiwenv_a13c998a2fce.aspx
今逢四海为家日，故垒萧萧芦荻秋。,/mingju/juv_9b20a7973750.aspx,刘禹锡《西塞山怀古》,/shiwenv_1abc932ae63c.aspx
马穿山径菊初黄，信马悠悠野兴长。,/mingju/juv_bffb5b54b94f.aspx,王禹偁《村行·马穿山径菊初黄》,/shiwenv_0119bf86bce5.aspx
落日心犹壮，秋风病欲疏。,/mingju/juv_7986f5cbfcf3.aspx,杜甫《江汉》,/shiwenv_7147421d516c.aspx
明日巴陵道，秋山又几重。,/mingju/juv_5380ad4ac43d.aspx,李益《喜见外弟又言别》,/shiwenv_97ae866bedf5.aspx
鸟下绿芜秦苑夕，蝉鸣黄叶汉宫秋。,/mingju/juv_f689c8530a67.aspx,许浑《咸阳城东楼 / 咸阳城西楼晚眺 / 西门》,/shiwenv_65bc4719e0b1.aspx
落日塞尘起，胡骑猎清秋。,/mingju/juv_af8209787ccb.aspx,辛弃疾《水调歌头·舟次扬州和人韵》,/shiwenv_678308609fb3.aspx
高梧百尺夜苍苍，乱扫秋星落晓霜。,/mingju/juv_0b43310da89c.aspx,郑板桥《咏梧桐》,/shiwenv_a49d286d1550.aspx
梧桐真不甘衰谢，数叶迎风尚有声。,/mingju/juv_273228d14466.aspx,张耒《夜坐·庭户无人秋月明》,/shiwenv_5f1aa916c2fb.aspx
尘中见月心亦闲，况是清秋仙府间。,/mingju/juv_082316c29343.aspx,刘禹锡《八月十五夜桃源玩月》,/shiwenv_b8018ba4cd0d.aspx
新寒中酒敲窗雨，残香细袅秋情绪。,/mingju/juv_99439cbe3caa.aspx,纳兰性德《菩萨蛮·新寒中酒敲窗雨》,/shiwenv_5e6555ffe12e.aspx
秋鬓含霜白，衰颜倚酒红。,/mingju/juv_fc81dd02808e.aspx,尹式《别宋常侍》,/shiwenv_f9a4a3fa6796.aspx
雨荒深院菊，霜倒半池莲。,/mingju/juv_204dd62e6f1e.aspx,杜甫《宿赞公房》,/shiwenv_b6817de4aa36.aspx
秋夜访秋士，先闻水上音。,/mingju/juv_b7b0b9a65405.aspx,袁枚《夜过借园见主人坐月下吹笛》,/shiwenv_4aa6ea82a0bf.aspx
青天蜀道难，红叶吴江冷。,/mingju/juv_d655e36e7834.aspx,张可久《普天乐·秋怀》,/shiwenv_ddbed7986f7c.aspx
深秋绝塞谁相忆，木叶萧萧。,/mingju/juv_e217399d7f73.aspx,纳兰性德《采桑子·九日》,/shiwenv_13b5fe6c18c5.aspx
浓雾知秋晨气润，薄云遮日午阴凉，不须飞盖护戎装。,/mingju/juv_ec4a8e09bad2.aspx,范成大《浣溪沙·江村道中》,/shiwenv_99fa63ac3712.aspx
春风江上路，不觉到君家。,/mingju/juv_e00135b5d19e.aspx,高启《寻胡隐君》,/shiwenv_fd1900eea689.aspx
春风举国裁宫锦，半作障泥半作帆。,/mingju/juv_c3d33af5cf0a.aspx,李商隐《隋宫 / 隋堤》,/shiwenv_0c472e85a3ad.aspx
花时同醉破春愁，醉折花枝作酒筹。,/mingju/juv_e633e64588c3.aspx,白居易《同李十一醉忆元九》,/shiwenv_d9bf31a62730.aspx
终古闲情归落照，一春幽梦逐游丝。,/mingju/juv_0c5f26975fa4.aspx,纳兰性德《浣溪沙·杨柳千条送马蹄》,/shiwenv_0fc3e7d9ec5c.aspx
堤上游人逐画船，拍堤春水四垂天。,/mingju/juv_39388a01cedc.aspx,欧阳修《浣溪沙·堤上游人逐画船》,/shiwenv_46ddef89a728.aspx
梨花风起正清明，游子寻春半出城。,/mingju/juv_f3df4f8dcc95.aspx,吴惟信《苏堤清明即事》,/shiwenv_06a17acaab13.aspx
一树春风千万枝，嫩于金色软于丝。,/mingju/juv_6b5e7c03e6f0.aspx,白居易《杨柳枝词》,/shiwenv_f4ff6f3abcbc.aspx
瑶草一何碧，春入武陵溪。,/mingju/juv_5843843c86d5.aspx,黄庭坚《水调歌头·游览》,/shiwenv_1d9be160cf6d.aspx
天时人事日相催，冬至阳生春又来。,/mingju/juv_f1722f263659.aspx,杜甫《小至》,/shiwenv_beaa00e219c0.aspx
云里帝城双凤阙，雨中春树万人家。,/mingju/juv_65cdb27dcea6.aspx,王维《奉和圣制从蓬莱向兴庆阁道中留春雨中春望之作应制》,/shiwenv_96eec499eca2.aspx
问讯湖边春色，重来又是三年。,/mingju/juv_38fab567d3c8.aspx,张孝祥《西江月·问讯湖边春色》,/shiwenv_ae3911122348.aspx
秦地罗敷女，采桑绿水边。,/mingju/juv_dbafe3fcd650.aspx,李白《子夜吴歌·春歌》,/shiwenv_21a94dcfbfa3.aspx
柳梢听得黄鹂语，此是春来第一声。,/mingju/juv_f8f853d1746b.aspx,杨载《到京师》,/shiwenv_ba5e30db470e.aspx
无奈朝来寒雨，晚来风。,/mingju/juv_9b84086fe0e7.aspx,李煜《相见欢·林花谢了春红》,/shiwenv_2dcf6f7cfbbc.aspx
天朗气清，惠风和畅,/mingju/juv_008aff23ea8f.aspx,王羲之《兰亭集序 / 兰亭序》,/shiwenv_af279f0cdd95.aspx
八月长江万里晴，千帆一道带风轻。,/mingju/juv_96134afba768.aspx,崔季卿《晴江秋望》,/shiwenv_bb99d0e89fb9.aspx
日暮长江里，相邀归渡头。,/mingju/juv_ac08e20e4d25.aspx,储光羲《江南曲四首》,/shiwenv_0181479a54f8.aspx
白日地中出，黄河天外来。,/mingju/juv_ffa270d39149.aspx,张蠙《登单于台》,/shiwenv_31dbbd92c566.aspx
孤云与归鸟，千里片时间。,/mingju/juv_6a29ad681df1.aspx,马戴《落日怅望》,/shiwenv_2dcc0ab27234.aspx
嵩云秦树久离居，双鲤迢迢一纸书。,/mingju/juv_b6a422fbb77b.aspx,李商隐《寄令狐郎中》,/shiwenv_4107b7fe1053.aspx
月照城头乌半飞，霜凄万树风入衣。,/mingju/juv_e165ccaf9c8a.aspx,李颀《琴歌》,/shiwenv_6bc4a8ba12e4.aspx
女娲炼石补天处，石破天惊逗秋雨。,/mingju/juv_e3f057ed1b08.aspx,李贺《李凭箜篌引》,/shiwenv_77b08ab3153f.aspx
烟霏云敛；其容清明，天高日晶；,/mingju/juv_de827e5a4795.aspx,欧阳修《秋声赋》,/shiwenv_b86737e60ba3.aspx
江山故宅空文藻，云雨荒台岂梦思。,/mingju/juv_e284073447fe.aspx,杜甫《咏怀古迹五首·其二》,/shiwenv_37b5405144f1.aspx
回看射雕处，千里暮云平。,/mingju/juv_8a2885749f83.aspx,王维《观猎》,/shiwenv_f4f3de69130c.aspx
闺中风暖，陌上草薰。,/mingju/juv_04a916638809.aspx,江淹《别赋》,/shiwenv_d9a80a0ddc8f.aspx
小雨纤纤风细细，万家杨柳青烟里。,/mingju/juv_81e79be29360.aspx,朱服《渔家傲·小雨纤纤风细细》,/shiwenv_a56b61dd5bc3.aspx
晴浦晚风寒，青山玉骨瘦。,/mingju/juv_777603bc9cc0.aspx,董以宁《卜算子·雪江晴月（回文，倒读《巫山一段云》）》,/shiwenv_a6feefe97071.aspx
梅花大庾岭头发，柳絮章台街里飞。,/mingju/juv_eb5646bf3ed3.aspx,李商隐《对雪二首》,/shiwenv_1498456b8c42.aspx
望长城内外，惟余莽莽；大河上下，顿失滔滔。,/mingju/juv_e254a5447930.aspx,毛泽东《沁园春·雪》,/shiwenv_202a800b9239.aspx
江流石不转，遗恨失吞吴。,/mingju/juv_f6a38a43fb6a.aspx,杜甫《八阵图》,/shiwenv_9cee4425b019.aspx
江上往来人，但爱鲈鱼美。,/mingju/juv_e56c0ed829c2.aspx,范仲淹《江上渔者》,/shiwenv_4b21381d3a76.aspx
小舟横截春江，卧看翠壁红楼起。,/mingju/juv_1df8d1b2888c.aspx,苏轼《水龙吟·闾丘大夫孝终公显尝守黄州》,/shiwenv_20f0b778b1d3.aspx
相呼相应湘江阔，苦竹丛深日向西。,/mingju/juv_9612005ce09b.aspx,郑谷《鹧鸪》,/shiwenv_1fdbf96b0388.aspx
短篱残菊一枝黄。正是乱山深处、过重阳。,/mingju/juv_2728a7a1b371.aspx,吕本中《南歌子·驿路侵斜月》,/shiwenv_12a7604b39f5.aspx
冬夜夜寒觉夜长，沉吟久坐坐北堂。,/mingju/juv_a22df0e25cc3.aspx,李白《夜坐吟》,/shiwenv_32fef60988e8.aspx
朔风吹散三更雪，倩魂犹恋桃花月。,/mingju/juv_c0c49a42d6f8.aspx,纳兰性德《菩萨蛮·朔风吹散三更雪》,/shiwenv_ba7a01063233.aspx
纷纷红紫已成尘，布谷声中夏令新。,/mingju/juv_455fe562b418.aspx,陆游《初夏绝句》,/shiwenv_1614e83f3f7e.aspx
剑河风急雪片阔，沙口石冻马蹄脱。,/mingju/juv_550fc3cd30cd.aspx,岑参《轮台歌奉送封大夫出师西征》,/shiwenv_9aed86610172.aspx
秋草六朝寒，花雨空坛。更无人处一凭阑。,/mingju/juv_012550418152.aspx,朱彝尊《卖花声·雨花台》,/shiwenv_5c519c8f5237.aspx
舒卷江山图画，应答龙鱼悲啸，不暇顾诗愁。,/mingju/juv_9446cc4e3e62.aspx,杨炎正《水调歌头·登多景楼》,/shiwenv_d1db459b1036.aspx
满腹诗书漫古今，频年流落易伤心。,/mingju/juv_cc79cbd00b80.aspx,宇文虚中《在金日作·选二》,/shiwenv_39a6a287cd5c.aspx
花不语，水空流。年年拚得为花愁。,/mingju/juv_61748ec96df6.aspx,晏几道《鹧鸪天·守得莲开结伴游》,/shiwenv_3d609450dbd7.aspx
这次第，算人间没个并刀，剪断心上愁痕。,/mingju/juv_63156ca938ee.aspx,黄孝迈《湘春夜月·近清明》,/shiwenv_20de62733ff1.aspx
愁无限，消瘦尽，有谁知？闲教玉笼鹦鹉念郎诗。,/mingju/juv_01dcdced7956.aspx,纳兰性德《相见欢·落花如梦凄迷》,/shiwenv_d097389fcaee.aspx
泪弹不尽临窗滴。就砚旋研墨。,/mingju/juv_6ca1a13f009b.aspx,晏几道《思远人·红叶黄花秋意晚》,/shiwenv_2047c8c5f9df.aspx
蜂儿不解知人苦，燕儿不解说人愁。,/mingju/juv_3c2a2a665092.aspx,程垓《最高楼·旧时心事》,/shiwenv_db6345d0dc5e.aspx
永丰柳，无人尽日飞花雪。,/mingju/juv_4e5e3f717ed2.aspx,张先《千秋岁·数声鶗鴂》,/shiwenv_7a26145edb34.aspx
不道愁人不喜听。空阶滴到明。,/mingju/juv_b798fd6d0b38.aspx,万俟咏《长相思·雨》,/shiwenv_e15093caf240.aspx
忙日苦多闲日少，新愁常续旧愁生。,/mingju/juv_4bb2c0879713.aspx,陆游《浣溪沙·和无咎韵》,/shiwenv_fdd2df658d25.aspx
江心云带蒲帆重，楼上风吹粉泪香。,/mingju/juv_ff5512ede259.aspx,严仁《鹧鸪天·惜别》,/shiwenv_773ce6fd31ef.aspx
沧海客归珠有泪，章台人去骨遗香。,/mingju/juv_5ebbe8039c34.aspx,宋祁《落花》,/shiwenv_f98499b15326.aspx
今年对花最匆匆，相逢似有恨，依依愁悴。,/mingju/juv_fc876724b054.aspx,周邦彦《花犯·小石梅花》,/shiwenv_90f3b0c45962.aspx
双燕飞来，陌上相逢否？撩乱春愁如柳絮。,/mingju/juv_3fd543d1f251.aspx,冯延巳《鹊踏枝·几日行云何处去》,/shiwenv_aa80dbd82eaa.aspx
念畴昔风流，暗伤如许。,/mingju/juv_14ce365c0e2b.aspx,柳如是《金明池·咏寒柳》,/shiwenv_40927edc1744.aspx
芳菲歇。故园目断伤心切。,/mingju/juv_e5a0e99765ac.aspx,向子諲《秦楼月·芳菲歇》,/shiwenv_c085e96472a8.aspx
残月脸边明，别泪临清晓。,/mingju/juv_514605ea010a.aspx,牛希济《生查子·春山烟欲收》,/shiwenv_b3a8096c0793.aspx
杨柳丝丝弄轻柔，烟缕织成愁。,/mingju/juv_98b1229b935e.aspx,王雱《眼儿媚·杨柳丝丝弄轻柔》,/shiwenv_a5d0d1487395.aspx
荷花娇欲语，愁杀荡舟人。,/mingju/juv_72b908162f47.aspx,李白《渌水曲》,/shiwenv_0d967ce7ca17.aspx
东风不为吹愁去，春日偏能惹恨长。,/mingju/juv_f51e82e7e6b7.aspx,贾至《春思二首·其一》,/shiwenv_a4a329544ddd.aspx
回首故山千里外，别离心绪向谁言？,/mingju/juv_b9a1b2b88379.aspx,杨徽之《寒食寄郑起侍郎》,/shiwenv_3545e36902eb.aspx
薄雾浓云愁永昼，瑞脑销金兽。,/mingju/juv_ec2ec4b15257.aspx,李清照《醉花阴·薄雾浓云愁永昼》,/shiwenv_324219410b89.aspx
已是黄昏独自愁，更著风和雨。,/mingju/juv_9f354735bf04.aspx,陆游《卜算子·咏梅》,/shiwenv_2523dc7baa84.aspx
五更疏欲断，一树碧无情。,/mingju/juv_fa58b5b4ca6e.aspx,李商隐《蝉》,/shiwenv_435308d6a3e1.aspx
且看欲尽花经眼，莫厌伤多酒入唇。,/mingju/juv_c15403a64139.aspx,杜甫《曲江二首》,/shiwenv_9cf6267ab916.aspx
倩何人唤取，红巾翠袖，揾英雄泪！,/mingju/juv_002c8459256a.aspx,辛弃疾《水龙吟·登建康赏心亭》,/shiwenv_06df643b48ef.aspx
城中桃李愁风雨，春在溪头荠菜花。,/mingju/juv_c0de461aa56e.aspx,辛弃疾《鹧鸪天·陌上柔桑破嫩芽》,/shiwenv_4c73b72aed63.aspx
醉里且贪欢笑，要愁那得工夫。,/mingju/juv_924c1bc896cf.aspx,辛弃疾《西江月·遣兴》,/shiwenv_9e4872c8ca30.aspx
新妆宜面下朱楼，深锁春光一院愁。,/mingju/juv_9a6e247ad529.aspx,刘禹锡《和乐天春词 / 春词》,/shiwenv_48936601c146.aspx
夜来风雨声，花落知多少。,/mingju/juv_e15f10fc6a94.aspx,孟浩然《春晓》,/shiwenv_ccee5691ba93.aspx
春日迟迟，卉木萋萋。,/mingju/juv_d7a4ffcca90d.aspx,佚名《出车》,/shiwenv_f994c7b2dd32.aspx
其人虽已没，千载有馀情。,/mingju/juv_50b317d5e6e2.aspx,陶渊明《咏荆轲》,/shiwenv_cb6db9f85f94.aspx
满地黄花堆积。憔悴损，如今有谁堪摘？,/mingju/juv_549d05834e32.aspx,李清照《声声慢·寻寻觅觅》,/shiwenv_f82821b9d569.aspx
困花压蕊丝丝雨，不堪只共愁人语。,/mingju/juv_1d4f464bcb11.aspx,徐灿《菩萨蛮·春闺》,/shiwenv_3f4d28f6444a.aspx
